"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Description"
"K00986",96.7143474044719,-2.88348792582016,0.438956366727255,-6.56896253110236,5.06670305874499e-11,2.72277936688573e-10,"ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]"
"K00991",298.661350858212,-3.48480352124223,0.317636641803202,-10.9710375398104,5.26645667200896e-28,6.1799042416738e-27,"ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]"
"K00995",475.587790899466,0.298113134585857,0.0834770995259766,3.57119660695793,0.000355354015157675,0.000945637782809084,"pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]"
"K00997",289.213623950296,2.91499056652171,0.249817238656318,11.6684924635323,1.84666564855989e-31,2.4275471848474e-30,"acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]"
"K01002",71.3720066028132,-4.3293834060158,0.527608572881315,-8.20567297148466,2.29302796471755e-16,1.60899293335079e-15,"mdoB; phosphoglycerol transferase [EC:2.7.8.20]"
"K01006",219.130957423222,-3.40990416199264,0.206938614804605,-16.4778534214716,5.29310856369873e-61,2.11418970900044e-59,"ppdK; pyruvate, orthophosphate dikinase [EC:2.7.9.1]"
"K01008",94.4551190815337,-3.82398024571348,0.544118564120172,-7.02784374191822,2.09749598438158e-12,1.2591038033412e-11,"selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]"
"K01012",235.763320459891,-3.13509966912944,0.334968788405609,-9.35937847837091,8.02071029498161e-21,6.7038290875963e-20,"bioB; biotin synthase [EC:2.8.1.6]"
"K01026",3.92917734596956,-3.96563376699601,1.18906853108801,-3.33507587099914,0.000852761290550478,0.00218164982963823,"pct; propionate CoA-transferase [EC:2.8.3.1]"
"K01042",71.3496499979201,-4.26129150660563,0.56169906785226,-7.58643150842196,3.28836044877748e-14,2.11125955242993e-13,"selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]"
"K01046",12.0415934370377,-3.28474410465594,0.74468293302906,-4.41092975139765,1.02927709090899e-05,3.22688078161202e-05,"lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]"
"K01048",289.235915274103,2.93267041750353,0.366781351149246,7.99569118853647,1.28848963864621e-15,8.74572869107246e-15,"pldB; lysophospholipase [EC:3.1.1.5]"
"K01051",266.937090427567,-2.74276227868518,0.396626448024805,-6.91522789855317,4.67111817814942e-12,2.74065323616281e-11,"E3.1.1.11; pectinesterase [EC:3.1.1.11]"
"K01057",100.51895123622,-2.36161270367584,0.477666255945496,-4.94406434258424,7.65104328651304e-07,2.84025324505587e-06,"PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]"
"K01060",260.532881711629,5.54329582491063,0.346487761070726,15.9985328422008,1.30821793307879e-57,4.24557601094475e-56,"cah; cephalosporin-C deacetylase [EC:3.1.1.41]"
"K01071",260.3869176831,5.58804818727698,0.373801113879495,14.949255044431,1.57501209775536e-50,3.59483530443724e-49,"MCH; medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]"
"K01073",4.27618709923563,-4.09505452026265,1.33078823213663,-3.07716466179439,0.0020897982582232,0.00504124388191589,"E3.1.2.20; acyl-CoA hydrolase [EC:3.1.2.20]"
"K01079",359.637094267235,1.45588330856535,0.288198508362136,5.05166843797805,4.37967474069368e-07,1.67833661188575e-06,"serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]"
"K01081",615.954527440105,2.43239387228557,0.283234898875224,8.58790312191413,8.8570902127349e-18,6.48895110118179e-17,"E3.1.3.5; 5'-nucleotidase [EC:3.1.3.5]"
"K01082",96.4487363176262,-2.28971707467866,0.504761601156847,-4.53623466886334,5.72674569018945e-06,1.84553154360333e-05,"cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]"
"K01089",99.7550297176138,-2.60748987753086,0.426514680694632,-6.11348212747153,9.74802929258035e-10,4.65440387142285e-09,"hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]"
"K01090",397.133190105378,0.728744038098811,0.191318452614299,3.80906299492173,0.000139494417922311,0.000387339446557004,"E3.1.3.16; protein phosphatase [EC:3.1.3.16]"
"K01091",584.547327283221,-3.32196277768057,0.335475387461264,-9.90225483550307,4.06993608602798e-23,3.91354502346302e-22,"gph; phosphoglycolate phosphatase [EC:3.1.3.18]"
"K01092",450.915046759958,0.500438440996227,0.0836019309701331,5.98596749128927,2.15107332306252e-09,9.90638423946973e-09,"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]"
"K01095",90.5944987340529,-2.72589583128079,0.443097625112358,-6.15190801482987,7.65562783353142e-10,3.69831985468237e-09,"pgpA; phosphatidylglycerophosphatase A [EC:3.1.3.27]"
"K01101",260.499901763631,5.61463228528022,0.390828524457343,14.3659736532179,8.46092056612253e-47,1.77508404200369e-45,"E3.1.3.41; 4-nitrophenyl phosphatase [EC:3.1.3.41]"
"K01104",630.918629943156,-0.451487663829042,0.0810696894315278,-5.56913030005342,2.56013983663529e-08,1.07639887463391e-07,"E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]"
"K01118",794.697680875108,5.48827469994349,0.394848835111409,13.8996856819773,6.36201314759028e-44,1.19582817262851e-42,"acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]"
"K01119",344.625949277207,1.60208251884429,0.325666858388926,4.91939071347264,8.6814023426612e-07,3.2027127292553e-06,"cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]"
"K01129",270.365244854664,-3.26808303630485,0.332932603446498,-9.81604986256632,9.60330838548646e-23,9.08704852695006e-22,"dgt; dGTPase [EC:3.1.5.1]"
"K01130",183.253710802621,-2.80496508407142,0.414202045708695,-6.77197303376945,1.27037822445892e-11,7.20922287486658e-11,"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]"
"K01133",176.660685138639,-2.610840271216,0.426900915750901,-6.11579918169919,9.60742504357402e-10,4.59254817387876e-09,"betC; choline-sulfatase [EC:3.1.6.6]"
"K01138",15.559539764058,-3.02832804939722,0.653729756202904,-4.63238520300319,3.61476780045322e-06,1.20608397133194e-05,"K01138; uncharacterized sulfatase [EC:3.1.6.-]"
"K01142",483.843461053896,0.349978187598488,0.0978394701011987,3.57706544441107,0.000347473201968794,0.000931228181276367,"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"
"K01144",98.8294610486203,-2.70458158383846,0.418873345431501,-6.45680039882305,1.06939792799247e-10,5.53900123800586e-10,"E3.1.11.5; exodeoxyribonuclease V [EC:3.1.11.5]"
"K01151",218.815453564771,-3.50710803020049,0.199148122465553,-17.6105503119023,2.04447676761329e-69,1.03570201130068e-67,"nfo; deoxyribonuclease IV [EC:3.1.21.2]"
"K01154",1062.33063399383,-1.28363525658508,0.162759700554436,-7.88668971626524,3.10307667923051e-15,2.07906137508444e-14,"hsdS; type I restriction enzyme, S subunit [EC:3.1.21.3]"
"K01155",87.1762976706929,-2.75656470177921,0.452973874283982,-6.08548275799906,1.16140823367865e-09,5.51370263165843e-09,"E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]"
"K01156",17.6794151541958,-3.83522749376763,0.913342152608448,-4.19911364302464,2.67961819491045e-05,8.02533091684066e-05,"res; type III restriction enzyme [EC:3.1.21.5]"
"K01159",117.313605180111,-2.44624540321277,0.485779538619994,-5.03571107618504,4.76078192869881e-07,1.8193457342976e-06,"ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]"
"K01163",209.675656784069,-3.52737627685439,0.203226073149214,-17.3569081082647,1.7489183084986e-67,8.35058236034848e-66,"K01163; uncharacterized protein"
"K01173",283.972405598626,-2.55808083607508,0.409576082222915,-6.24567924521243,4.21962316494216e-10,2.09418334852685e-09,"ENDOG; endonuclease G, mitochondrial"
"K01174",6.23015130023414,-4.13164105726715,1.42154881397702,-2.90643628740979,0.0036557133813227,0.00839460109785212,"nuc; micrococcal nuclease [EC:3.1.31.1]"
"K01176",264.468561106426,4.75045488786066,0.324080183371226,14.6582701800657,1.19273017219303e-48,2.56715084730045e-47,"AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]"
"K01179",146.424269683829,-2.66760477740077,0.414481930018529,-6.43599777023215,1.22664833825152e-10,6.3219568202194e-10,"E3.2.1.4; endoglucanase [EC:3.2.1.4]"
"K01181",343.171672385751,1.59725656074769,0.326453522121816,4.89275334009621,9.9434995916016e-07,3.62009617033418e-06,"E3.2.1.8, xynA; endo-1,4-beta-xylanase [EC:3.2.1.8]"
"K01182",153.298131100152,-4.08657996266535,0.529685424683675,-7.71510744345255,1.20880357630532e-14,7.88284153213861e-14,"IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]"
"K01183",258.764231781912,6.89231143086483,0.320931297125937,21.475971625666,2.612005303199e-102,3.50008710628666e-100,"E3.2.1.14; chitinase [EC:3.2.1.14]"
"K01186",275.107178105146,-2.79390748085691,0.387342471635905,-7.21301609156648,5.47259446419024e-13,3.36289310713702e-12,"NEU1; sialidase-1 [EC:3.2.1.18]"
"K01190",1246.25238006612,-3.17538629910939,0.249168955275164,-12.7439082272618,3.37076568737762e-37,4.9130388299532e-36,"lacZ; beta-galactosidase [EC:3.2.1.23]"
"K01191",404.035338134748,0.79811650835658,0.123699860551429,6.45204048572682,1.10354086523981e-10,5.70162780373902e-10,"MAN2C1; alpha-mannosidase [EC:3.2.1.24]"
"K01192",393.413448736913,-2.80533693792361,0.341697466084313,-8.21000216967192,2.21184499284969e-16,1.55728883055892e-15,"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]"
"K01193",212.623000441139,-4.18131078281471,0.374552850933331,-11.163473385386,6.15393019092533e-29,7.45289388137138e-28,"INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]"
"K01195",93.7484611153278,-2.78358667699282,0.425167371188963,-6.54703739190671,5.86896730741409e-11,3.12159925672191e-10,"uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]"
"K01197",22.2699741885031,-3.69525778616128,0.659899623516479,-5.59972707132329,2.14689546084325e-08,9.10020790239069e-08,"hya; hyaluronoglucosaminidase [EC:3.2.1.35]"
"K01198",552.601504026171,3.47426146434764,0.593582020249953,5.85304363310171,4.82657432095538e-09,2.17221990566074e-08,"xynB; xylan 1,4-beta-xylosidase [EC:3.2.1.37]"
"K01200",104.96693814884,-2.82019401143882,0.427595274010126,-6.59547516741739,4.23895987898385e-11,2.29877798137062e-10,"pulA; pullulanase [EC:3.2.1.41]"
"K01201",102.792150837767,-2.82627835192274,0.397329858239987,-7.11317886967273,1.1340015432415e-12,6.85683029203084e-12,"GBA, srfJ; glucosylceramidase [EC:3.2.1.45]"
"K01205",187.289529914993,-2.84159630641936,0.404887783258953,-7.01823177658578,2.24693595922246e-12,1.34298877332519e-11,"NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]"
"K01206",378.336841814054,-3.09348010554202,0.271272069782024,-11.4036071167509,4.01146610321906e-30,5.08037505877194e-29,"FUCA; alpha-L-fucosidase [EC:3.2.1.51]"
"K01207",388.116333311828,0.936629188331685,0.314176634688262,2.98121847686427,0.00287103886499334,0.00670016598043952,"nagZ; beta-N-acetylhexosaminidase [EC:3.2.1.52]"
"K01215",518.415362993528,6.32604079320998,0.236847468327981,26.7093452079877,3.66598528278568e-157,3.04570057293834e-154,"dexB; glucan 1,6-alpha-glucosidase [EC:3.2.1.70]"
"K01218",96.5801757210479,-2.81103784913631,0.422879844726931,-6.64736776696347,2.98380838729956e-11,1.63951587841831e-10,"gmuG; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"K01222",21.6565104019968,-3.21682866240384,1.03969656364522,-3.09400720833924,0.00197472688505274,0.00479148100497025,"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"K01223",1956.31729910926,3.36487560854348,0.318103766977186,10.5779181445054,3.77247216204835e-26,4.04931508040021e-25,"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"
"K01224",24.2379595610168,-3.95416166653959,0.84634593952019,-4.67203950760522,2.98223577066675e-06,1.00635315932979e-05,"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]"
"K01227",1024.20298529478,12.147400302115,0.658259302302566,18.4538224672616,4.85839010546471e-76,3.54065833300007e-74,"E3.2.1.96; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]"
"K01232",11.3590702715181,-4.52304308903842,1.12448936326939,-4.02230846887509,5.76305133724249e-05,0.000166479243775419,"glvA; maltose-6'-phosphate glucosidase [EC:3.2.1.122]"
"K01235",343.640373388473,1.60059353762005,0.325987241041946,4.90998829433969,9.10818297393815e-07,3.33939912389577e-06,"aguA; alpha-glucuronidase [EC:3.2.1.139]"
"K01239",109.177669955511,-3.39525414722636,0.590509439489593,-5.7497034258437,8.9400128896195e-09,3.91738539488179e-08,"iunH; purine nucleosidase [EC:3.2.2.1]"
"K01241",99.4187931737373,-2.45662978612378,0.449597617877913,-5.46406317212932,4.65357805724632e-08,1.92539474599614e-07,"amn; AMP nucleosidase [EC:3.2.2.4]"
"K01243",449.796983784402,0.408148309592816,0.136388248000827,2.99254749273076,0.00276659617332354,0.00649657462068174,"mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]"
"K01246",314.675937957968,2.31093173819267,0.205300652135267,11.2563292622668,2.15551391351196e-29,2.64129935006746e-28,"tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]"
"K01250",32.5717983758534,-3.9300222771218,0.603569856688492,-6.51129646978067,7.45049291153403e-11,3.93757602474712e-10,"rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.-.-]"
"K01251",129.7343177498,-2.57301348581845,0.447013814138773,-5.75600441068176,8.61281360442243e-09,3.78599235055775e-08,"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"
"K01256",267.444370525089,5.11865681982033,0.324440523793424,15.7768726297565,4.48884670289386e-56,1.3915424778971e-54,"pepN; aminopeptidase N [EC:3.4.11.2]"
"K01258",474.120388132609,0.266077622107796,0.0893687762998882,2.97729960198782,0.00290799683589628,0.00677879846033284,"pepT; tripeptide aminopeptidase [EC:3.4.11.4]"
"K01261",256.202201688697,9.88112467688816,0.608776022834537,16.2311331364209,3.03798985083887e-59,1.05165082003206e-57,"pepA; glutamyl aminopeptidase [EC:3.4.11.7]"
"K01262",619.565734207486,-0.34952793944917,0.0975590432272193,-3.58273234225047,0.00034001895790638,0.000913734224867673,"pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]"
"K01265",659.991174035106,-0.48178603792787,0.0885281323038785,-5.44218007756121,5.26324289668018e-08,2.16470405869401e-07,"map; methionyl aminopeptidase [EC:3.4.11.18]"
"K01267",110.080669072461,-3.71748370852409,0.566426219339328,-6.56305019365119,5.27180917621103e-11,2.82204836571915e-10,"DNPEP; aspartyl aminopeptidase [EC:3.4.11.21]"
"K01270",319.456766321472,-3.20692812447502,0.251296367079145,-12.761537947204,2.68840225896601e-37,3.94615653135859e-36,"pepD; dipeptidase D [EC:3.4.13.-]"
"K01271",318.081821868273,1.88957264610273,0.183866329336826,10.2768824119027,8.95783769172283e-25,9.120308277308e-24,"pepQ; Xaa-Pro dipeptidase [EC:3.4.13.9]"
"K01273",116.665412301339,-3.70582992197434,0.50376885187689,-7.3562109053935,1.89203999168829e-13,1.18011022905002e-12,"DPEP; membrane dipeptidase [EC:3.4.13.19]"
"K01277",97.3939630081856,-2.84796488854781,0.418685480313686,-6.80215823680837,1.03063301895936e-11,5.89703796247546e-11,"DPP3; dipeptidyl-peptidase III [EC:3.4.14.4]"
"K01278",189.827713012217,-2.72607264891543,0.407214051868569,-6.69444641314904,2.16489597125191e-11,1.20197354488836e-10,"DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]"
"K01281",260.418552170539,5.64159186766342,0.403340844380858,13.9871573788255,1.86727416791286e-44,3.54185246278996e-43,"pepX; X-Pro dipeptidyl-peptidase [EC:3.4.14.11]"
"K01284",203.629915194118,-2.56846555289762,0.421169710254545,-6.09840995295056,1.07128716753411e-09,5.09167836834861e-09,"dcp; peptidyl-dipeptidase Dcp [EC:3.4.15.5]"
"K01286",136.691178116762,-3.75521090021548,0.374778835745319,-10.019805127863,1.24748667824705e-23,1.23089303122049e-22,"E3.4.16.4; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]"
"K01297",102.324719394255,-2.41339581282669,0.459739634114464,-5.24948391163903,1.52525919291232e-07,6.0805438458328e-07,"ldcA; muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]"
"K01299",32.5309493852544,-3.59817279383959,0.626396481507707,-5.74424170643321,9.23338186099204e-09,4.03741771058536e-08,"E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]"
"K01305",22.2891940907934,-4.37693180105448,1.04947146129836,-4.17060583585526,3.03790925114704e-05,9.05270805542669e-05,"iadA; beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]"
"K01308",23.8837485191138,-4.59519574632142,0.783920353949247,-5.86181456211931,4.57836158951146e-09,2.06274555779074e-08,"yqgT; g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]"
"K01322",93.6494003400861,-2.33745518175661,0.499872822079776,-4.67609975679689,2.92382417589753e-06,9.8744435989255e-06,"PREP; prolyl oligopeptidase [EC:3.4.21.26]"
"K01338",288.691222297275,-3.22031672121539,0.356260289833215,-9.03922444660616,1.57787280096778e-19,1.2727152650913e-18,"lon; ATP-dependent Lon protease [EC:3.4.21.53]"
"K01347",255.810228389982,12.0064693673199,0.92584777555805,12.9680814538687,1.85618332417831e-38,2.85577241801359e-37,"iga; IgA-specific serine endopeptidase [EC:3.4.21.72]"
"K01356",175.110236621336,-3.49130963397985,0.578986761302195,-6.03003361618764,1.63925577479167e-09,7.61406744139639e-09,"lexA; repressor LexA [EC:3.4.21.88]"
"K01358",602.486772887696,-0.352970224882697,0.112025071099574,-3.15081455801048,0.00162815829012918,0.00399490226650716,"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
"K01420",371.864075450158,1.1729377394529,0.23723238716197,4.9442563618098,7.64350659148009e-07,2.83999341511702e-06,"fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein"
"K01421",638.518889060692,1.88532847358477,0.163621234557249,11.5225171029076,1.01598950702319e-30,1.30663170655552e-29,"yhgE; putative membrane protein"
"K01425",106.763305801089,-2.30631311983854,0.496379355535095,-4.64627123211508,3.3798855873525e-06,1.13226167176309e-05,"glsA, GLS; glutaminase [EC:3.5.1.2]"
"K01426",282.273074649557,6.55828716738683,0.259570760749047,25.2658933866876,7.57616120417954e-141,3.93392170527023e-138,"E3.5.1.4, amiE; amidase [EC:3.5.1.4]"
"K01433",101.490308460826,-2.16077586837772,0.506527759164449,-4.26585873978962,1.99134753097473e-05,6.0556790949261e-05,"purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]"
"K01436",263.492978985105,6.37487549656828,0.224018801616709,28.4568770592548,4.00606021722706e-178,8.32058707118061e-175,"K01436; amidohydrolase [EC:3.5.1.-]"
"K01438",367.895031899535,1.48878914650233,0.28593817700089,5.20668195523151,1.92247177892829e-07,7.61291493771983e-07,"argE; acetylornithine deacetylase [EC:3.5.1.16]"
"K01439",411.765258596952,0.672103412740072,0.175552685336971,3.82849975464618,0.00012892675958678,0.000358955602763729,"dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]"
"K01442",397.673687447147,0.893886884898561,0.241292301186977,3.70458104341212,0.000211740404466416,0.000580957490193852,"E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]"
"K01446",256.001941008077,12.0075504405507,0.925864239851261,12.9690184842647,1.83363265840627e-38,2.85577241801359e-37,"PGRP; peptidoglycan recognition protein"
"K01447",182.892514477084,-2.47980213566251,0.443904300092959,-5.5863440276276,2.31899629449097e-08,9.77980772316292e-08,"xlyAB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"
"K01448",661.071651562836,-3.07542325759776,0.285373725051989,-10.7768269732523,4.42900873074677e-27,5.02680389823008e-26,"amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"
"K01449",56.9718014682163,-3.97706655144276,0.46254443202225,-8.59823678787997,8.09501452813824e-18,5.95162661059933e-17,"cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"
"K01464",38.4465959737593,-3.02694745676465,0.731983369055468,-4.1352680740145,3.54540519715152e-05,0.000105047169678798,"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"
"K01465",497.116180679225,0.249946911561154,0.0817782720959174,3.05639756325485,0.002240140107067,0.00537892601431,"URA4, pyrC; dihydroorotase [EC:3.5.2.3]"
"K01466",44.1943226998674,-4.54875901063817,0.914941827246356,-4.97163740379899,6.63897861905756e-07,2.48901779635064e-06,"allB; allantoinase [EC:3.5.2.5]"
"K01467",259.664008565881,10.4894951660928,0.735003947802015,14.2713453410163,3.30147481935572e-46,6.82304796000181e-45,"ampC; beta-lactamase class C [EC:3.5.2.6]"
"K01468",99.1037525619262,-2.32045242028709,0.500342794554785,-4.63772526663819,3.52264590983729e-06,1.17723822280484e-05,"hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]"
"K01470",111.833633811051,-2.891804523471,0.373225959057806,-7.74813341165026,9.32531386424666e-15,6.10037067591821e-14,"E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]"
"K01476",93.2301766855159,-2.59175607199194,0.455156550507231,-5.69420800184828,1.23945908166668e-08,5.36324273462852e-08,"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]"
"K01478",262.361902015028,5.95336557488181,0.25582599198273,23.2711521168799,8.68942510064957e-120,2.00532621489435e-117,"arcA; arginine deiminase [EC:3.5.3.6]"
"K01479",5.79589562534781,5.95781332841733,2.04104702827356,2.91899855607776,0.00351157850285261,0.00808597400268833,"hutG; formiminoglutamase [EC:3.5.3.8]"
"K01480",46.1836423543749,-3.59901448666726,0.474847846191038,-7.57930043388956,3.47423154846318e-14,2.22030120804863e-13,"speB; agmatinase [EC:3.5.3.11]"
"K01486",123.024946879808,-4.54213977170557,0.559319962305511,-8.12082542697549,4.6302365233677e-16,3.21638838094806e-15,"ade; adenine deaminase [EC:3.5.4.2]"
"K01487",77.0067223083228,-3.57622610134703,0.583720780494405,-6.12660405599748,8.97745032030948e-10,4.29635122471954e-09,"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]"
"K01488",334.316143627437,1.62164836207434,0.315409444306262,5.14140711810685,2.72688450909796e-07,1.06461261755572e-06,"add, ADA; adenosine deaminase [EC:3.5.4.4]"
"K01492",92.754724356479,-2.8612154257538,0.435172865113807,-6.57489392176493,4.86878662147415e-11,2.62320877115481e-10,"purNH; phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide formyltransferase [EC:2.1.2.2 2.1.2.3]"
"K01495",432.008891701701,0.697486622237868,0.10135201255195,6.8818231101268,5.90913628384077e-12,3.46213711185819e-11,"GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]"
"K01507",279.364398181182,4.09731730984333,0.302845118395967,13.5294150737676,1.04854624337741e-41,1.82245234099989e-40,"ppa; inorganic pyrophosphatase [EC:3.6.1.1]"
"K01512",346.167045899086,1.40130198042643,0.245244926337316,5.71388775031801,1.10423851684876e-08,4.80314848061752e-08,"acyP; acylphosphatase [EC:3.6.1.7]"
"K01520",483.151444472496,0.23671237502612,0.0817249014870453,2.89645347646755,0.00377406597327759,0.00863772454710475,"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"
"K01524",173.090015336777,-2.67134263788228,0.435125054434191,-6.13925263705148,8.29106194258993e-10,3.995483910617e-09,"ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]"
"K01531",260.016313053958,8.78642292345169,0.423348384294327,20.7545918430695,1.11424326225449e-95,1.21804381879083e-93,"mgtA, mgtB; Mg2+-importing ATPase [EC:3.6.3.2]"
"K01533",459.25779649752,0.396745954124436,0.0878610568536189,4.51560643967025,6.3135824464138e-06,2.02522173609289e-05,"copB; Cu2+-exporting ATPase [EC:3.6.3.4]"
"K01546",141.311689046798,-2.59142553131737,0.384979071175907,-6.73134132565167,1.68106092486165e-11,9.39855596483888e-11,"kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]"
"K01547",160.679437295527,-2.75484475364387,0.358203074495111,-7.6907345296431,1.46292696679827e-14,9.52507620702195e-14,"kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]"
"K01548",140.794072251353,-2.59900223406955,0.38512019970799,-6.74854820920894,1.49331784117948e-11,8.41688237755706e-11,"kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]"
"K01560",539.354322145863,4.30396193620938,0.19169810332099,22.4517711007426,1.22973368203986e-111,1.82439775542628e-109,"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"K01567",101.349806793014,-4.30456227872681,0.486457420180457,-8.84879559886244,8.84688353016286e-19,6.86915031482178e-18,"pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]"
"K01571",110.159502735946,-4.30585080632256,0.475523248303487,-9.05497432919305,1.365999140563e-19,1.112619692137e-18,"oadA; oxaloacetate decarboxylase, alpha subunit [EC:4.1.1.3]"
"K01572",414.709414610477,-3.18747398992984,0.249921295386173,-12.7539111263193,2.9648861421835e-37,4.33666796994024e-36,"oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]"
"K01573",88.7056425791624,-2.78602801609751,0.449201554761563,-6.202178034705,5.56870288008743e-10,2.73432526759848e-09,"oadG; oxaloacetate decarboxylase, gamma subunit [EC:4.1.1.3]"
"K01575",517.803304923333,6.56868415733043,0.361707937131664,18.1601880495627,1.06658733910484e-73,6.92281844787734e-72,"alsD, budA, aldC; acetolactate decarboxylase [EC:4.1.1.5]"
"K01579",109.709619695206,-2.66100583084792,0.419324247331783,-6.34593837055753,2.21073728973695e-10,1.12129459115596e-09,"panD; aspartate 1-decarboxylase [EC:4.1.1.11]"
"K01580",356.308256955181,1.43402908678537,0.290436305491097,4.93749940924423,7.91306461850765e-07,2.93228103704556e-06,"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"
"K01585",100.954464872201,-2.3602332732872,0.468690779053311,-5.03580052941203,4.75855895309618e-07,1.8193457342976e-06,"speA; arginine decarboxylase [EC:4.1.1.19]"
"K01589",274.224060653991,4.34929092899196,0.362801570399623,11.9880708460034,4.1035077794501e-33,5.62573310753654e-32,"purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]"
"K01596",7.02626627095971,-3.47336725226354,1.15277651033821,-3.01304478458231,0.00258640746039247,0.00612539144268546,"E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]"
"K01597",261.93672128742,5.59675829935245,0.371433598517453,15.0679914840538,2.62987162626102e-51,6.66127239968798e-50,"MVD, mvaD; diphosphomevalonate decarboxylase [EC:4.1.1.33]"
"K01598",256.825185438588,8.00216880990567,0.347570594104105,23.0231467956372,2.73366309994542e-117,5.1616529623515e-115,"PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]"
